Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Daily_Return,MA_20,MA_50,Volatility_20,Volatility_50
2024-10-21 00:00:00-04:00,234.4499969482422,236.85000610351562,234.4499969482422,236.47999572753906,235.1565399169922,36254500,0.0,0.0,,236.47999572753906,236.47999572753906,,
2024-10-22 00:00:00-04:00,233.88999938964844,236.22000122070312,232.60000610351562,235.86000061035156,234.54005432128906,38846600,0.0,0.0,-0.002621765597043635,236.1699981689453,236.1699981689453,,
2024-10-23 00:00:00-04:00,234.0800018310547,235.13999938964844,227.75999450683594,230.75999450683594,229.46856689453125,52287000,0.0,0.0,-0.021623022514703605,234.36666361490884,234.36666361490884,,
2024-10-24 00:00:00-04:00,229.97999572753906,230.82000732421875,228.41000366210938,230.57000732421875,229.27963256835938,31109500,0.0,0.0,-0.0008233107433687215,233.41749954223633,233.41749954223633,,
2024-10-25 00:00:00-04:00,229.74000549316406,233.22000122070312,229.57000732421875,231.41000366210938,230.1149444580078,38802300,0.0,0.0,0.0036431292501519774,233.01600036621093,233.01600036621093,,
2024-10-28 00:00:00-04:00,233.32000732421875,234.72999572753906,232.5500030517578,233.39999389648438,232.09378051757812,36087100,0.0,0.0,0.008599413175243154,233.0799992879232,233.0799992879232,,
2024-10-29 00:00:00-04:00,233.10000610351562,234.3300018310547,232.32000732421875,233.6699981689453,232.36227416992188,35417200,0.0,0.0,0.0011568306749001334,233.1642848423549,233.1642848423549,,
2024-10-30 00:00:00-04:00,232.61000061035156,233.47000122070312,229.5500030517578,230.10000610351562,228.812255859375,47070900,0.0,0.0,-0.015277922255336196,232.78125,232.78125,,
2024-10-31 00:00:00-04:00,229.33999633789062,229.8300018310547,225.3699951171875,225.91000366210938,224.64572143554688,64370100,0.0,0.0,-0.01820948426885871,232.01777818467883,232.01777818467883,,
2024-11-01 00:00:00-04:00,220.97000122070312,225.35000610351562,220.27000427246094,222.91000366210938,221.6625213623047,65276700,0.0,0.0,-0.013279624414008095,231.10700073242188,231.10700073242188,,
2024-11-04 00:00:00-05:00,220.99000549316406,222.7899932861328,219.7100067138672,222.00999450683594,220.7675323486328,44944500,0.0,0.0,-0.004037544930633463,230.28000016645953,230.28000016645953,,
2024-11-05 00:00:00-05:00,221.8000030517578,223.9499969482422,221.13999938964844,223.4499969482422,222.199462890625,28111300,0.0,0.0,0.006486205472888695,229.71083323160806,229.71083323160806,,
2024-11-06 00:00:00-05:00,222.61000061035156,226.07000732421875,221.19000244140625,222.72000122070312,221.47357177734375,54561100,0.0,0.0,-0.0032669310248778505,229.17307692307693,229.17307692307693,,
2024-11-07 00:00:00-05:00,224.6300048828125,227.8800048828125,224.57000732421875,227.47999572753906,226.2069091796875,42137700,0.0,0.0,0.02137210165565251,229.05214255196708,229.05214255196708,,
2024-11-08 00:00:00-05:00,227.1699981689453,228.66000366210938,226.41000366210938,226.9600067138672,225.93814086914062,38328800,0.25,0.0,-0.0022858669924307184,228.91266682942708,228.91266682942708,,
2024-11-11 00:00:00-05:00,225.0,225.6999969482422,221.5,224.22999572753906,223.22044372558594,42005600,0.0,0.0,-0.01202859933719469,228.61999988555908,228.61999988555908,,
2024-11-12 00:00:00-05:00,224.5500030517578,225.58999633789062,223.36000061035156,224.22999572753906,223.22044372558594,40398300,0.0,0.0,0.0,228.36176434685203,228.36176434685203,,
2024-11-13 00:00:00-05:00,224.00999450683594,226.64999389648438,222.75999450683594,225.1199951171875,224.10641479492188,48566200,0.0,0.0,0.003969136184303723,228.1816660563151,228.1816660563151,,
2024-11-14 00:00:00-05:00,225.02000427246094,228.8699951171875,225.0,228.22000122070312,227.1924591064453,44923900,0.0,0.0,0.013770460957508002,228.18368369654604,228.18368369654604,,
2024-11-15 00:00:00-05:00,226.39999389648438,226.9199981689453,224.27000427246094,225.0,223.98695373535156,47923700,0.0,0.0,-0.014109198157391867,228.02449951171874,228.02449951171874,,
2024-11-18 00:00:00-05:00,225.25,229.74000549316406,225.1699981689453,228.02000427246094,226.9933624267578,44633700,0.0,0.0,0.013422241210937491,227.60149993896485,228.02428545270647,0.18222385854078513,
2024-11-19 00:00:00-05:00,226.97999572753906,230.16000366210938,226.66000366210938,228.27999877929688,227.252197265625,36211800,0.0,0.0,0.0011402267431117608,227.2224998474121,228.0359087857333,0.1824762434296215,
2024-11-20 00:00:00-05:00,228.05999755859375,229.92999267578125,225.88999938964844,229.0,227.9689483642578,35169600,0.0,0.0,0.0031540267415159917,227.1345001220703,228.07782579504925,0.1668904489432789,
2024-11-21 00:00:00-05:00,228.8800048828125,230.16000366210938,225.7100067138672,228.52000427246094,227.49110412597656,42108300,0.0,0.0,-0.002096051211960992,227.03199996948243,228.09624989827475,0.16700143430300626,
2024-11-22 00:00:00-05:00,228.05999755859375,230.72000122070312,228.05999755859375,229.8699951171875,228.8350372314453,38168300,0.0,0.0,0.005907539031537068,226.95499954223632,228.16719970703124,0.16791835686196135,
2024-11-25 00:00:00-05:00,231.4600067138672,233.25,229.74000549316406,232.8699951171875,231.82151794433594,90152800,0.0,0.0,0.013050855108212911,226.9284996032715,228.34807645357571,0.17174052824961528,
2024-11-26 00:00:00-05:00,233.3300018310547,235.57000732421875,233.3300018310547,235.05999755859375,234.0016632080078,45986200,0.0,0.0,0.009404399395912533,226.9979995727539,228.59666612413196,0.17497910274876238,
2024-11-27 00:00:00-05:00,234.47000122070312,235.69000244140625,233.80999755859375,234.92999267578125,233.87225341796875,33498400,0.0,0.0,-0.000553071063399857,227.2394989013672,228.82285635811942,0.16505680942059597,
2024-11-29 00:00:00-05:00,234.80999755859375,237.80999755859375,233.97000122070312,237.3300018310547,236.26144409179688,28481400,0.0,0.0,0.01021584825308186,227.81049880981445,229.11620620201373,0.15123475761693642,
2024-12-02 00:00:00-05:00,237.27000427246094,240.7899932861328,237.16000366210938,239.58999633789062,238.51126098632812,48137100,0.0,0.0,0.009522582435425697,228.6444984436035,229.4653325398763,0.1409667385775911,
2024-12-03 00:00:00-05:00,239.80999755859375,242.75999450683594,238.89999389648438,242.64999389648438,241.5574951171875,38861000,0.0,0.0,0.01277180852859261,229.67649841308594,229.89064419654107,0.1414324929232397,
2024-12-04 00:00:00-05:00,242.8699951171875,244.11000061035156,241.25,243.00999450683594,241.91586303710938,44383900,0.0,0.0,0.0014836209330593153,230.6544982910156,230.3006238937378,0.141611777874101,
2024-12-05 00:00:00-05:00,243.99000549316406,244.5399932861328,242.1300048828125,243.0399932861328,241.94573974609375,40033900,0.0,0.0,0.00012344668933361724,231.6704978942871,230.68666539047703,0.13972614417995133,
2024-12-06 00:00:00-05:00,242.91000366210938,244.6300048828125,242.0800018310547,242.83999633789062,241.74664306640625,36870600,0.0,0.0,-0.0008228972752098995,232.4384979248047,231.0441163006951,0.12547893638619895,
2024-12-09 00:00:00-05:00,241.8300018310547,247.24000549316406,241.75,246.75,245.63902282714844,44649200,0.0,0.0,0.01610115187396466,233.42799758911133,231.49285583496095,0.13145099695611454,
2024-12-10 00:00:00-05:00,246.88999938964844,248.2100067138672,245.33999633789062,247.77000427246094,246.65444946289062,36914800,0.0,0.0,0.004133755916761572,234.60499801635743,231.9449988471137,0.11663594224503329,
2024-12-11 00:00:00-05:00,247.9600067138672,250.8000030517578,246.25999450683594,246.49000549316406,245.3802032470703,45205800,0.0,0.0,-0.005166076430661581,235.71799850463867,232.33810713484482,0.12095223370104179,
2024-12-12 00:00:00-05:00,246.88999938964844,248.74000549316406,245.67999267578125,247.9600067138672,246.84361267089844,32777500,0.0,0.0,0.005963735599591624,236.85999908447266,232.7492097553454,0.12098402718751486,
2024-12-13 00:00:00-05:00,247.82000732421875,249.2899932861328,246.24000549316406,248.1300048828125,247.0128173828125,33155300,0.0,0.0,0.0006855870476785153,237.85549926757812,233.14358911758814,0.11707031044607985,
2024-12-16 00:00:00-05:00,247.99000549316406,251.3800048828125,247.64999389648438,251.0399932861328,249.9097137451172,51694800,0.0,0.0,0.011727676403724852,239.15749893188476,233.59099922180175,0.0977586049666705,
2024-12-17 00:00:00-05:00,250.0800018310547,253.8300018310547,249.77999877929688,253.47999572753906,252.33872985839844,51356400,0.0,0.0,0.009719576588042456,240.43049850463868,234.07609669755143,0.09461615686113965,
2024-12-18 00:00:00-05:00,252.16000366210938,254.27999877929688,247.74000549316406,248.0500030517578,246.9331817626953,56774100,0.0,0.0,-0.021421779893107784,241.41899871826172,234.40880875360398,0.1336777470413108,
2024-12-19 00:00:00-05:00,247.5,252.0,247.08999633789062,249.7899932861328,248.66534423828125,60882300,0.0,0.0,0.007014675319362729,242.45849838256837,234.76651071947674,0.1339809834972379,
2024-12-20 00:00:00-05:00,248.0399932861328,255.0,245.69000244140625,254.49000549316406,253.3441925048828,147495300,0.0,0.0,0.018815854651340613,243.75699844360352,235.21477196433327,0.14093970158922886,
2024-12-23 00:00:00-05:00,254.77000427246094,255.64999389648438,253.4499969482422,255.27000427246094,254.12069702148438,40858800,0.0,0.0,0.0030649485734630666,245.0269989013672,235.66044379340278,0.14117400112794057,
2024-12-24 00:00:00-05:00,255.49000549316406,258.2099914550781,255.2899932861328,258.20001220703125,257.0374755859375,23234700,0.0,0.0,0.011478073747524853,246.2934997558594,236.15043441109034,0.1401340691214891,
2024-12-26 00:00:00-05:00,258.19000244140625,260.1000061035156,257.6300048828125,259.0199890136719,257.853759765625,27237100,0.0,0.0,0.003175742710589624,247.4914993286133,236.63702067923037,0.13940550992433579,
2024-12-27 00:00:00-05:00,257.8299865722656,258.70001220703125,253.05999755859375,255.58999633789062,254.43922424316406,42355300,0.0,0.0,-0.013242192962953925,248.52449951171874,237.0318743387858,0.15263920493687283,
2024-12-30 00:00:00-05:00,252.22999572753906,253.5,250.75,252.1999969482422,251.0644989013672,35557500,0.0,0.0,-0.013263427513676485,249.26799926757812,237.34142786142777,0.16291075959360707,
2024-12-31 00:00:00-05:00,252.44000244140625,253.27999877929688,249.42999267578125,250.4199981689453,249.29251098632812,39480700,0.0,0.0,-0.007057885808230857,249.80949935913085,237.60299926757813,0.16485170300004046,
2025-01-02 00:00:00-05:00,248.92999267578125,249.10000610351562,241.82000732421875,243.85000610351562,242.75210571289062,55740700,0.0,0.0,-0.026235892155055618,249.86949996948243,237.75039947509765,0.1883501557787959,0.17400302414952531
2025-01-03 00:00:00-05:00,243.36000061035156,244.17999267578125,241.88999938964844,243.36000061035156,242.26429748535156,40244100,0.0,0.0,-0.0020094545044057055,249.8870002746582,237.90039947509766,0.18847051526977185,0.17394881760982092
2025-01-06 00:00:00-05:00,244.30999755859375,247.3300018310547,243.1999969482422,245.0,243.89691162109375,45045600,0.0,0.0,0.006738984983297502,249.98500061035156,238.18519958496094,0.18992053229287548,0.16674689197146797
2025-01-07 00:00:00-05:00,242.97999572753906,245.5500030517578,241.35000610351562,242.2100067138672,241.11949157714844,40856000,0.0,0.0,-0.011387727698501271,249.9535011291504,238.4179995727539,0.19452119986836072,0.16909343814118544
2025-01-08 00:00:00-05:00,241.9199981689453,243.7100067138672,240.0500030517578,242.6999969482422,241.60726928710938,37628900,0.0,0.0,0.0020229974847978394,249.7510009765625,238.64379943847655,0.18520572543386607,0.16900432396126178
2025-01-10 00:00:00-05:00,240.00999450683594,240.16000366210938,233.0,236.85000610351562,235.7836151123047,61710900,0.0,0.0,-0.024103794471716178,249.20500106811522,238.71279968261717,0.20169450488500348,0.17719891118138825
2025-01-13 00:00:00-05:00,233.52999877929688,234.6699981689453,229.72000122070312,234.39999389648438,233.3446502685547,49630700,0.0,0.0,-0.010344150913639716,248.60050048828126,238.72739959716796,0.2035423420641293,0.17880499963795293
2025-01-14 00:00:00-05:00,234.75,236.1199951171875,232.47000122070312,233.27999877929688,232.22967529296875,39435300,0.0,0.0,-0.004778136289893098,247.86650009155272,238.7909994506836,0.2012232800827934,0.17567985127470154
2025-01-15 00:00:00-05:00,234.63999938964844,238.9600067138672,234.42999267578125,237.8699951171875,236.79901123046875,39832000,0.0,0.0,0.019675910330543056,247.35349960327147,239.03019927978517,0.21650926567062911,0.17570159814482145
2025-01-16 00:00:00-05:00,237.35000610351562,238.00999450683594,228.02999877929688,228.25999450683594,227.2322998046875,71759100,0.0,0.0,-0.040400222002010655,246.21449966430663,239.1371990966797,0.2492067871322048,0.19643641909586593
2025-01-17 00:00:00-05:00,232.1199951171875,232.2899932861328,228.47999572753906,229.97999572753906,228.9445343017578,68488300,0.0,0.0,0.007535272330218223,245.03949966430665,239.29659912109375,0.2476547656782266,0.1967643058251951
2025-01-21 00:00:00-05:00,224.0,224.4199981689453,219.3800048828125,222.63999938964844,221.63758850097656,98070400,0.0,0.0,-0.031915803436166845,243.76899948120118,239.28039916992188,0.2595480782282054,0.20951238436327602
2025-01-22 00:00:00-05:00,219.7899932861328,224.1199951171875,219.7899932861328,223.8300018310547,222.8222198486328,64126500,0.0,0.0,0.00534496247156202,242.47099990844725,239.30259918212892,0.25856650079369137,0.20971088164734947
2025-01-23 00:00:00-05:00,224.74000549316406,227.02999877929688,222.3000030517578,223.66000366210938,222.65301513671875,60234800,0.0,0.0,-0.0007594967946863429,240.92949981689452,239.2261993408203,0.24318601317266125,0.2040206526342375
2025-01-24 00:00:00-05:00,224.77999877929688,225.6300048828125,221.41000366210938,222.77999877929688,221.77694702148438,54697900,0.0,0.0,-0.003934565270516388,239.30499954223632,239.14259918212892,0.2408602634334693,0.20413851476427242
2025-01-27 00:00:00-05:00,224.02000427246094,232.14999389648438,223.97999572753906,229.86000061035156,228.82508850097656,94863400,0.0,0.0,0.03178024001189028,237.88799896240235,239.25519927978516,0.2701522534866842,0.21460628537449214
2025-01-28 00:00:00-05:00,230.85000610351562,240.19000244140625,230.80999755859375,238.25999450683594,237.18724060058594,75707600,0.0,0.0,0.036543956643956044,236.84999923706056,239.5357992553711,0.3079457040323595,0.2292732263140291
2025-01-29 00:00:00-05:00,234.1199951171875,239.86000061035156,234.00999450683594,239.36000061035156,238.28231811523438,45486100,0.0,0.0,0.004616830894303092,236.0384994506836,239.8205993652344,0.30735314235568956,0.22931636263038327
2025-01-30 00:00:00-05:00,238.6699981689453,240.7899932861328,237.2100067138672,237.58999633789062,236.52027893066406,55658300,0.0,0.0,-0.0073947370820001135,235.30799942016603,240.00799926757813,0.3054786318521919,0.22833196267499542
2025-01-31 00:00:00-05:00,247.19000244140625,247.19000244140625,233.44000244140625,236.0,234.93743896484375,100959800,0.0,0.0,-0.006692185539787565,234.58699951171874,240.22799926757813,0.3054138268423823,0.22642258393279097
2025-02-03 00:00:00-05:00,229.99000549316406,231.8300018310547,225.6999969482422,228.00999450683594,226.98341369628906,73063300,0.0,0.0,-0.033855955479508704,233.79499893188478,240.2277990722656,0.31424423622527137,0.23773669661366456
2025-02-04 00:00:00-05:00,227.25,233.1300048828125,226.64999389648438,232.8000030517578,231.75186157226562,45067300,0.0,0.0,0.021007888515072404,233.2669990539551,240.31819915771484,0.32577745939170344,0.24231954632482913
2025-02-05 00:00:00-05:00,228.52999877929688,232.6699981689453,228.27000427246094,232.47000122070312,231.42333984375,39620300,0.0,0.0,-0.0014175336199687694,232.64049911499023,240.3875991821289,0.3241530281875786,0.2422800509936382
2025-02-06 00:00:00-05:00,231.2899932861328,233.8000030517578,230.42999267578125,233.22000122070312,232.16995239257812,29925300,0.0,0.0,0.00322622272147699,232.19099884033204,240.48159912109375,0.32294093758945086,0.242290937662493
2025-02-07 00:00:00-05:00,232.60000610351562,234.0,227.25999450683594,227.6300048828125,226.60513305664062,39707200,0.0,0.0,-0.023968769010513147,231.43749923706054,240.43679931640625,0.33202652367962127,0.24808986680035758
2025-02-10 00:00:00-05:00,229.57000732421875,230.58999633789062,227.1999969482422,227.64999389648438,226.8741912841797,33115600,0.25,0.0,8.781361526644105e-05,230.97749862670898,240.33239929199217,0.3225951489747728,0.246262671760466
2025-02-11 00:00:00-05:00,228.1999969482422,235.22999572753906,228.1300048828125,232.6199951171875,231.82725524902344,53718400,0.0,0.0,0.021831765227118938,230.88849868774415,240.28359924316408,0.3313676433312216,0.2503369538564427
2025-02-12 00:00:00-05:00,231.1999969482422,236.9600067138672,230.67999267578125,236.8699951171875,236.06277465820312,45243300,0.0,0.0,0.018270140526221557,231.06799850463867,240.32239929199218,0.3371685192589833,0.25370052653473535
2025-02-13 00:00:00-05:00,236.91000366210938,242.33999633789062,235.57000732421875,241.52999877929688,240.70689392089844,53614100,0.0,0.0,0.01967325435120615,231.25099868774413,240.40639923095702,0.33716656597946715,0.25647666515786877
2025-02-14 00:00:00-05:00,241.25,245.5500030517578,240.99000549316406,244.60000610351562,243.7664337158203,40896200,0.0,0.0,0.012710666748373622,232.06799926757813,240.50659942626953,0.30154016294170816,0.2571537478602754
2025-02-18 00:00:00-05:00,244.14999389648438,245.17999267578125,241.83999633789062,244.47000122070312,243.6368865966797,48822500,0.0,0.0,-0.0005314999164697243,232.79249954223633,240.5429995727539,0.30151565946607495,0.2556300309008627
2025-02-19 00:00:00-05:00,244.66000366210938,246.00999450683594,243.16000366210938,244.8699951171875,244.03550720214844,32204200,0.0,0.0,0.001636167605379324,233.90399932861328,240.58019958496095,0.2716887849349247,0.2556339633424123
2025-02-20 00:00:00-05:00,244.94000244140625,246.77999877929688,244.2899932861328,245.8300018310547,244.9922637939453,32316900,0.0,0.0,0.003920475080696484,235.00399932861328,240.6359997558594,0.2717055037071564,0.2557640912788979
2025-02-21 00:00:00-05:00,245.9499969482422,248.69000244140625,245.22000122070312,245.5500030517578,244.71319580078125,53197400,0.0,0.0,-0.001138993520771736,236.0984992980957,240.6901998901367,0.2718125065523014,0.2557725686971931
2025-02-24 00:00:00-05:00,244.92999267578125,248.86000061035156,244.4199981689453,247.10000610351562,246.25791931152344,51326400,0.0,0.0,0.00631237235794746,237.31449966430665,240.69720001220702,0.2698625908089403,0.25360719695535716
2025-02-25 00:00:00-05:00,248.0,250.0,244.91000366210938,247.0399932861328,246.1981201171875,48013300,0.0,0.0,-0.0002428685386501872,238.1734992980957,240.68259979248046,0.2515538470874072,0.2534442561518118
2025-02-26 00:00:00-05:00,244.3300018310547,244.97999572753906,239.1300048828125,240.36000061035156,239.5408935546875,44433600,0.0,0.0,-0.027040126527384523,238.27849960327148,240.55999969482423,0.2426400586892293,0.2604280135611662
2025-02-27 00:00:00-05:00,239.41000366210938,242.4600067138672,237.05999755859375,237.3000030517578,236.49131774902344,41153600,0.0,0.0,-0.012730893454915293,238.1754997253418,240.34679962158202,0.24656621751938676,0.2614690490499491
2025-02-28 00:00:00-05:00,236.9499969482422,242.08999633789062,230.1999969482422,241.83999633789062,241.01583862304688,56833400,0.0,0.0,0.019131872009047424,238.38799972534179,240.2209994506836,0.2543238937901705,0.2652403276079683
2025-03-03 00:00:00-05:00,241.7899932861328,244.02999877929688,236.11000061035156,238.02999877929688,237.21881103515625,47184000,0.0,0.0,-0.01575420780800274,238.48949966430663,239.9607995605469,0.2599359592201424,0.2659652874768105
2025-03-04 00:00:00-05:00,237.7100067138672,240.07000732421875,234.67999267578125,235.92999267578125,235.1259765625,53798100,0.0,0.0,-0.00882244302938795,238.8854995727539,239.60979949951172,0.22937179501839577,0.26540548500721506
2025-03-05 00:00:00-05:00,235.4199981689453,236.5500030517578,229.22999572753906,235.74000549316406,234.93663024902344,47227600,0.0,0.0,-0.0008052693108767661,239.03249969482422,239.36359954833983,0.21793857171774572,0.2613706369298251
2025-03-06 00:00:00-05:00,234.44000244140625,237.86000061035156,233.16000366210938,235.3300018310547,234.5280303955078,45170400,0.0,0.0,-0.0017392197020257294,239.1754997253418,239.07439971923827,0.2179833541314419,0.2607481757842097
2025-03-07 00:00:00-05:00,235.11000061035156,241.3699951171875,234.75999450683594,239.07000732421875,238.2552947998047,46273600,0.0,0.0,0.015892599600832114,239.46800003051757,238.76599975585938,0.22446959056086171,0.2596826497184908
2025-03-10 00:00:00-04:00,235.5399932861328,236.16000366210938,224.22000122070312,227.47999572753906,226.70477294921875,72071200,0.0,0.0,-0.04847957184759566,239.46049957275392,238.21019958496095,0.27277870642758845,0.28037114871458674
2025-03-11 00:00:00-04:00,223.80999755859375,225.83999633789062,217.4499969482422,220.83999633789062,220.08740234375,76137400,0.0,0.0,-0.029189377151217277,239.11999969482423,237.4629992675781,0.29193303077346655,0.2850322193780976
2025-03-12 00:00:00-04:00,220.13999938964844,221.75,214.91000366210938,216.97999572753906,216.2405548095703,62547500,0.0,0.0,-0.017478720677234882,238.3379997253418,236.62219940185548,0.28375662292604725,0.2865126963860104
2025-03-13 00:00:00-04:00,215.9499969482422,216.83999633789062,208.4199981689453,209.67999267578125,208.96542358398438,61368300,0.0,0.0,-0.03364366852013578,236.97849960327147,235.7039993286133,0.2911075154981122,0.2936968231654469
2025-03-14 00:00:00-04:00,211.25,213.9499969482422,209.5800018310547,213.49000549316406,212.762451171875,60107600,0.0,0.0,0.01817060735629683,235.57649993896484,234.92979949951172,0.2893994766808398,0.2969388062883548
2025-03-17 00:00:00-04:00,213.30999755859375,215.22000122070312,209.97000122070312,214.0,213.27072143554688,48073400,0.0,0.0,0.00238884488132296,234.04649963378907,234.2013995361328,0.2827966015419873,0.29705747688047596
2025-03-18 00:00:00-04:00,214.16000366210938,215.14999389648438,211.49000549316406,212.69000244140625,211.96519470214844,42432400,0.0,0.0,-0.006121483918662407,232.4574996948242,233.57819946289064,0.2819247335408046,0.2923488345205117
2025-03-19 00:00:00-04:00,214.22000122070312,218.75999450683594,213.75,215.24000549316406,214.50648498535156,54385400,0.0,0.0,0.011989294383784266,230.97600021362305,233.01579956054687,0.28834924652758903,0.2941687265650609
2025-03-20 00:00:00-04:00,213.99000549316406,217.49000549316406,212.22000122070312,214.10000610351562,213.37039184570312,48862900,0.0,0.0,-0.0052964103352275416,229.3895004272461,232.39779968261718,0.285874860505786,0.2935104797052831
2025-03-21 00:00:00-04:00,211.55999755859375,218.83999633789062,211.27999877929688,218.27000427246094,217.52618408203125,94127800,0.0,0.0,0.019476870855058115,228.02550048828124,231.91899963378907,0.3002283478494827,0.2968765580718226
2025-03-24 00:00:00-04:00,221.0,221.47999572753906,218.5800018310547,220.72999572753906,219.977783203125,44299500,0.0,0.0,0.011270405492856295,226.7069999694824,231.479599609375,0.3033587364106817,0.2982288690115543
2025-03-25 00:00:00-04:00,220.77000427246094,224.10000610351562,220.0800018310547,223.75,222.9875030517578,34493600,0.0,0.0,0.013681893403326706,225.5425003051758,231.21759948730468,0.31047296352730325,0.29569832843199384
2025-03-26 00:00:00-04:00,223.50999450683594,225.02000427246094,220.47000122070312,221.52999877929688,220.77505493164062,34466100,0.0,0.0,-0.009921793165153625,224.60100021362305,230.96019958496095,0.2999438912586871,0.29563095145643803
2025-03-27 00:00:00-04:00,221.38999938964844,224.99000549316406,220.55999755859375,223.85000610351562,223.087158203125,37094800,0.0,0.0,0.010472655337889991,223.92850036621093,230.77159973144532,0.30218237187911157,0.29659834656230355
2025-03-28 00:00:00-04:00,221.6699981689453,223.80999755859375,217.67999267578125,217.89999389648438,217.1574249267578,39818600,0.0,0.0,-0.026580353115021937,222.73150024414062,230.37219970703126,0.3018663621243178,0.29846696989873167
2025-03-31 00:00:00-04:00,217.00999450683594,225.6199951171875,216.22999572753906,222.1300048828125,221.37301635742188,65299300,0.0,0.0,0.019412625538381745,221.9365005493164,230.24959991455077,0.31096076470900347,0.28849469059075
2025-04-01 00:00:00-04:00,219.80999755859375,223.67999267578125,218.89999389648438,223.19000244140625,222.42941284179688,36412700,0.0,0.0,0.0047719692760685994,221.29950103759765,230.11380004882812,0.3114827712508939,0.2881712321331102
2025-04-02 00:00:00-04:00,221.32000732421875,225.19000244140625,221.02000427246094,223.88999938964844,223.1270294189453,35905900,0.0,0.0,0.003136327526256366,220.70700073242188,230.13880004882813,0.31209533997185435,0.2790800917719473
2025-04-03 00:00:00-04:00,205.5399932861328,207.49000549316406,201.25,203.19000244140625,202.49754333496094,103419000,0.0,0.0,-0.09245610346452682,219.10000076293946,229.72600006103517,0.446689450295483,0.3478256779420966
2025-04-04 00:00:00-04:00,193.88999938964844,199.8800048828125,187.33999633789062,188.3800048828125,187.738037109375,125910900,0.0,0.0,-0.07288743235713335,216.56550064086915,229.0204000854492,0.49508314536763887,0.38276813187335473
2025-04-07 00:00:00-04:00,177.1999969482422,194.14999389648438,174.6199951171875,181.4600067138672,180.84161376953125,160466300,0.0,0.0,-0.036734249865053914,214.26450119018554,228.19400024414062,0.4850585992530354,0.3901327812755177
2025-04-08 00:00:00-04:00,186.6999969482422,190.33999633789062,169.2100067138672,172.4199981689453,171.8323974609375,120859500,0.0,0.0,-0.049818186985832624,211.84350128173827,227.0452001953125,0.5007186517112537,0.39485089700148557
2025-04-09 00:00:00-04:00,171.9499969482422,200.61000061035156,171.88999938964844,198.85000610351562,198.17234802246094,184395900,0.0,0.0,0.15328852926139658,210.9370018005371,226.25700042724608,0.7697192156301423,0.5243966627153627
2025-04-10 00:00:00-04:00,189.07000732421875,194.77999877929688,183.0,190.4199981689453,189.7710723876953,121880000,0.0,0.0,-0.04239380274487847,209.9740020751953,225.27820037841798,0.7749079870806184,0.5314179415918333
2025-04-11 00:00:00-04:00,186.10000610351562,199.5399932861328,186.05999755859375,198.14999389648438,197.47471618652344,87435900,0.0,0.0,0.0405944533235465,209.20700149536134,224.48940032958984,0.7872938498474179,0.5406938842412362
2025-04-14 00:00:00-04:00,211.44000244140625,212.94000244140625,201.16000366210938,202.52000427246094,201.82984924316406,101352900,0.0,0.0,0.022054052538903912,208.63300170898438,223.81980041503905,0.7920224387853516,0.543546678592203
2025-04-15 00:00:00-04:00,201.86000061035156,203.50999450683594,199.8000030517578,202.13999938964844,201.4511260986328,51343900,0.0,0.0,-0.0018763819612667154,208.1055015563965,223.3024005126953,0.7918445544343922,0.5387773106654022
2025-04-16 00:00:00-04:00,198.36000061035156,200.6999969482422,192.3699951171875,194.27000427246094,193.6079559326172,59732400,0.0,0.0,-0.038933388448355366,207.05700149536133,222.53180053710938,0.8010102476929923,0.5424893989738885
2025-04-17 00:00:00-04:00,197.1999969482422,198.8300018310547,194.4199981689453,196.97999572753906,196.3087158203125,52164700,0.0,0.0,0.013949613401343264,206.2010009765625,221.82200042724608,0.8034864767839682,0.5438228479175147
